id,num_events,total_count,tx_fatal,tx_event,time,students,took_damage,Q5_2_aUsedForBefore4,QII_1Province,elementary,high_school,pct_walking_before,pct_walking_now,school_levels
389,0,0,0,0,pre,339,1,NA,2,1,1,0.14749262536873156,0.12919896640826872,2
3985,5,45,1,1,pre,74,0,NA,28,1,0,0.6756756756756757,0.6756756756756757,1
1322,0,0,0,0,pre,264,0,NA,14,1,1,0.35984848484848486,0.3958333333333333,2
342,0,0,0,0,pre,99,0,NA,2,1,1,0.020202020202020204,0.016129032258064516,2
1366,0,0,0,0,pre,102,0,NA,17,1,1,0.9803921568627451,0.78125,2
2521,0,0,0,0,pre,114,0,NA,24,1,1,0.7894736842105263,0.6818181818181818,2
5192,0,0,0,0,pre,147,1,NA,26,1,1,0.3401360544217687,0.24271844660194175,2
859,93,728,1,1,pre,500,0,NA,3,1,1,0.04,0.16666666666666666,2
4749,0,0,0,0,pre,129,0,NA,21,1,0,0.07751937984496124,0.043668122270742356,1
275,1,4,1,1,pre,201,0,NA,2,1,0,0.024875621890547265,0.11235955056179775,1
3297,0,0,0,0,pre,140,0,NA,30,1,1,0.5,0.4294478527607362,2
3061,0,0,0,0,pre,55,0,NA,16,1,1,0,0.1388888888888889,2
351,0,0,0,0,pre,79,1,NA,2,1,1,0.12658227848101267,0.02557544757033248,2
3225,5,45,1,1,pre,115,0,NA,28,1,1,0.2608695652173913,0.2608695652173913,2
616,2,10,1,1,pre,120,0,NA,13,1,1,0.08333333333333333,0.11764705882352941,2
2192,0,0,0,0,pre,120,0,NA,24,1,1,0.8333333333333334,0.970873786407767,2
1442,0,0,0,0,pre,142,1,NA,17,1,1,0.6901408450704225,0.6901408450704225,2
4485,0,0,0,0,pre,143,0,NA,29,1,1,0.6993006993006993,0.6896551724137931,2
1363,0,0,0,0,pre,153,0,NA,17,1,1,0.6535947712418301,0.7092198581560284,2
2030,0,0,0,0,pre,155,1,Armed Groups,19,1,1,0.3870967741935484,0.35294117647058826,2
1392,0,0,0,0,pre,155,0,NA,17,1,1,0.6451612903225806,0.6289308176100629,2
3230,5,45,1,1,pre,161,0,NA,28,1,1,0.43478260869565216,0.43478260869565216,2
4470,0,0,0,0,pre,262,0,NA,29,1,1,0.36259541984732824,0.35714285714285715,2
3337,30,133,1,1,pre,278,0,Armed Groups,30,1,1,0.1618705035971223,0.16304347826086957,2
3383,0,0,0,0,pre,313,1,NA,30,1,1,0.06389776357827476,0.078125,2
1024,0,0,0,0,pre,344,0,NA,3,1,1,0.24709302325581395,0.2328767123287671,2
1449,0,0,0,0,pre,355,1,NA,17,1,1,0.08450704225352113,0.07263922518159806,2
1826,0,0,0,0,pre,427,0,NA,19,1,1,0.234192037470726,0.234192037470726,2
862,0,0,0,0,pre,715,1,Armed Groups,3,1,1,0.08391608391608392,0.08275862068965517,2
601,0,0,0,0,pre,28,0,NA,13,1,0,0.35714285714285715,0.5555555555555556,1
3289,1,0,0,1,pre,59,0,NA,31,1,0,0,0,1
3294,0,0,0,0,pre,74,0,NA,31,1,0,0.13513513513513514,0.01773049645390071,1
3024,0,0,0,0,pre,85,0,NA,16,1,0,0.058823529411764705,0.09259259259259259,1
5168,0,0,0,0,pre,131,1,NA,26,1,0,0.15267175572519084,0,1
4476,0,0,0,0,pre,140,0,NA,29,1,0,0.6428571428571429,0.5625,1
4903,0,0,0,0,pre,160,0,NA,21,1,0,0.5,0.5161290322580645,1
3049,0,0,0,0,pre,397,0,NA,16,1,0,0.012594458438287154,0.011494252873563218,1
3029,1,0,0,1,pre,27,0,NA,16,1,1,0.25925925925925924,0.1,2
425,12,54,1,1,pre,79,1,Armed Groups,2,1,1,0.759493670886076,0.7692307692307693,2
2597,2,0,0,1,pre,98,0,NA,24,1,1,0.25510204081632654,0.11961722488038277,2
4430,0,0,0,0,pre,111,0,NA,1,1,1,0.04504504504504504,0.03067484662576687,2
258,1,4,1,1,pre,132,0,NA,2,1,1,0.07575757575757576,0.06451612903225806,2
2894,1,0,0,1,pre,134,1,NA,31,1,1,0.5223880597014925,0.39215686274509803,2
5055,0,0,0,0,pre,138,1,NA,3,1,1,0.6521739130434783,0.4945054945054945,2
3353,0,0,0,0,pre,138,0,NA,1,1,1,0.10869565217391304,0.06756756756756757,2
2176,3,3,1,1,pre,144,1,Armed Groups,19,1,1,0.5555555555555556,0.5369127516778524,2
2261,0,0,0,0,pre,150,1,NA,24,1,1,0.6333333333333333,0.625,2
4119,0,0,0,0,pre,165,0,NA,25,1,1,0.42424242424242425,0,2
4663,8,10,1,1,pre,246,0,NA,21,1,1,0.2032520325203252,0.16339869281045752,2
422,12,54,1,1,pre,254,1,NA,19,1,1,0.03937007874015748,0.03731343283582089,2
4648,8,10,1,1,pre,327,0,NA,21,1,1,0.24464831804281345,0.21798365122615804,2
832,93,728,1,1,pre,473,1,NA,3,1,1,0.14799154334038056,0.12631578947368421,2
280,0,0,0,0,pre,647,1,NA,2,1,1,0.12364760432766615,0.1386481802426343,2
1645,0,0,0,0,pre,670,0,NA,16,1,1,0.04477611940298507,0.04398826979472141,2
5081,0,0,0,0,pre,692,0,NA,1,1,1,0.0072254335260115606,0.014903129657228018,2
883,0,0,0,0,pre,67,0,NA,3,1,0,0,0,1
3273,2,0,0,1,pre,112,0,NA,31,1,0,0.13392857142857142,0.0635593220338983,1
3256,0,0,0,0,pre,118,0,NA,31,1,0,0,0,1
865,93,728,1,1,pre,270,0,NA,3,1,0,0.05555555555555555,0.025252525252525252,1
324,0,0,0,0,pre,61,1,NA,2,1,1,0.32786885245901637,0.21505376344086022,2
2602,2,0,0,1,pre,102,0,NA,24,1,1,0.09803921568627451,0.08196721311475409,2
751,0,0,0,0,pre,103,0,NA,13,1,1,0,0,2
1857,0,0,0,0,pre,108,0,NA,19,1,1,0.9259259259259259,0.9259259259259259,2
1394,0,0,0,0,pre,135,0,NA,17,1,1,0.7407407407407407,0.5555555555555556,2
3464,0,0,0,0,pre,140,0,NA,1,1,1,0,0,2
4415,42,434,1,1,pre,143,0,NA,1,1,1,0.2097902097902098,0.2542372881355932,2
3066,0,0,0,0,pre,178,0,NA,16,1,1,0.16853932584269662,0.20270270270270271,2
430,0,0,0,0,pre,178,0,NA,2,1,1,0,0.03861003861003861,2
2046,0,0,0,0,pre,184,1,NA,19,1,1,0.5434782608695652,0.5617977528089888,2
3321,30,133,1,1,pre,330,0,NA,30,1,1,0.15151515151515152,0.15151515151515152,2
4706,0,0,0,0,pre,450,0,NA,21,1,1,0.022222222222222223,0.023809523809523808,2
898,93,728,1,1,pre,1169,1,NA,3,1,1,0.01710863986313088,0.033277870216306155,2
328,1,0,0,1,pre,130,1,NA,2,0,1,0.6923076923076923,0.4368932038834951,1
3299,30,133,1,1,pre,550,1,Armed Groups,30,1,0,0.18181818181818182,0.31545741324921134,1
622,2,10,1,1,pre,78,0,NA,13,1,0,0.1282051282051282,0,1
2484,0,0,0,0,pre,98,0,NA,24,1,0,0.10204081632653061,0.08849557522123894,1
748,0,0,0,0,pre,129,0,NA,13,1,0,0.07751937984496124,0.0423728813559322,1
3736,0,0,0,0,pre,135,1,NA,27,1,0,0.7407407407407407,0.746268656716418,1
2002,0,0,0,0,pre,170,1,NA,19,1,0,0.058823529411764705,0.07177033492822966,1
4687,44,1218,1,1,pre,258,0,NA,22,1,0,0.07751937984496124,0.12658227848101267,1
3606,0,0,0,0,pre,280,0,NA,1,1,0,0.03571428571428571,0.05263157894736842,1
4094,0,0,0,0,pre,38,0,NA,25,1,1,0.2631578947368421,0.17857142857142858,2
4692,0,0,0,0,pre,80,0,NA,21,1,1,0.25,0.23529411764705882,2
3271,0,0,0,0,pre,84,1,NA,31,1,1,0.11904761904761904,0.054945054945054944,2
2253,0,0,0,0,pre,102,0,NA,24,1,1,0.24509803921568626,0.1937984496124031,2
3372,42,434,1,1,pre,115,0,NA,1,1,1,0.43478260869565216,0.390625,2
730,0,0,0,0,pre,115,0,NA,13,1,1,0.6521739130434783,0.646551724137931,2
4935,1,0,0,1,pre,120,1,NA,23,1,1,0.7916666666666666,0.6206896551724138,2
1869,0,0,0,0,pre,143,0,NA,19,1,1,0.6993006993006993,0.7246376811594203,2
2492,0,0,0,0,pre,148,0,NA,24,1,1,0.6756756756756757,0.591715976331361,2
3558,0,0,0,0,pre,156,0,NA,1,1,1,0.6089743589743589,0.5864197530864198,2
1458,0,0,0,0,pre,163,0,NA,16,1,1,0.3987730061349693,0.37572254335260113,2
2897,0,0,0,0,pre,165,0,NA,31,1,1,0.36363636363636365,0.24489795918367346,2
3626,0,0,0,0,pre,175,0,NA,1,1,1,0.11428571428571428,0.08928571428571429,2
2750,0,0,0,0,pre,198,0,NA,31,1,1,0.4292929292929293,0.4427083333333333,2
4651,44,1218,1,1,pre,232,1,NA,22,1,1,0.3448275862068966,0.35874439461883406,2
4752,0,0,0,0,pre,282,1,NA,22,1,1,0.1773049645390071,0,2
3624,42,434,1,1,pre,291,0,NA,1,1,1,0.06872852233676977,0.06535947712418301,2
4630,44,1218,1,1,pre,345,1,NA,22,1,1,0.10144927536231885,0.062111801242236024,2
3130,0,0,0,0,pre,351,0,NA,28,1,1,0.19943019943019943,0.21739130434782608,2
2270,0,0,0,0,pre,423,1,Armed Groups,24,1,1,0.13002364066193853,0.1388888888888889,2
4732,0,0,0,0,pre,458,0,NA,21,1,1,0.021834061135371178,0.01567398119122257,2
5060,160,2535,1,1,pre,460,0,NA,16,1,1,0.18478260869565216,0.20238095238095238,2
3393,30,133,1,1,pre,490,1,Armed Groups,30,1,1,0.02040816326530612,0.016666666666666666,2
4665,0,0,0,0,pre,80,1,NA,22,1,0,0.375,0.379746835443038,1
646,0,0,0,0,pre,101,0,NA,2,1,0,0.009900990099009901,0.00546448087431694,1
3798,1,0,0,1,pre,104,0,NA,20,1,0,0.9615384615384616,0.8849557522123894,1
4940,1,0,0,1,pre,120,1,NA,23,1,0,0.7666666666666667,0.6344827586206897,1
618,2,10,1,1,pre,145,0,NA,13,1,0,0.034482758620689655,0.02857142857142857,1
327,0,0,0,0,pre,153,0,NA,2,1,0,0.032679738562091505,0.031055900621118012,1
3275,1,0,0,1,pre,237,1,NA,31,1,0,0.08438818565400844,0.07662835249042145,1
3335,30,133,1,1,pre,426,0,NA,30,1,0,0.14084507042253522,0.12552301255230125,1
869,0,0,0,0,pre,571,0,NA,3,1,0,0.0017513134851138354,0.0016778523489932886,1
610,2,10,1,1,pre,72,0,NA,13,1,1,0.1388888888888889,0,2
1330,0,0,0,0,pre,100,0,NA,14,1,1,0.9,0.9473684210526315,2
697,2,10,1,1,pre,101,0,NA,13,1,1,0.8910891089108911,0.8653846153846154,2
2291,0,0,0,0,pre,112,0,NA,24,1,1,0.8035714285714286,0.8333333333333334,2
1203,2,0,0,1,pre,112,1,NA,15,1,1,0.5357142857142857,0.75,2
2621,2,0,0,1,pre,118,0,NA,24,1,1,0.423728813559322,0.33557046979865773,2
4070,0,0,0,0,pre,125,0,NA,25,1,1,0.32,0.4,2
482,0,0,0,0,pre,130,0,NA,13,1,1,0.7307692307692307,0.6643356643356644,2
1977,5,3,1,1,pre,140,1,NA,19,1,1,0.7,0.550561797752809,2
4205,0,0,0,0,pre,141,1,NA,28,1,1,0.425531914893617,0.425531914893617,2
2494,0,0,0,0,pre,141,0,NA,24,1,1,0.49645390070921985,0.49645390070921985,2
3157,0,0,0,0,pre,146,0,NA,28,1,1,0.136986301369863,0.13071895424836602,2
1695,0,0,0,0,pre,155,0,NA,16,1,1,0.45161290322580644,0.17647058823529413,2
2456,0,0,0,0,pre,156,0,NA,24,1,1,0.2564102564102564,0.2702702702702703,2
693,0,0,0,0,pre,161,1,NA,13,1,1,0.43478260869565216,0.45454545454545453,2
1997,4,12,1,1,pre,163,0,NA,19,1,1,0.5521472392638037,0.5521472392638037,2
2297,0,0,0,0,pre,172,0,Armed Groups,24,1,1,0.5523255813953488,0.5555555555555556,2
336,0,0,0,0,pre,172,1,NA,2,1,1,0.029069767441860465,0.034782608695652174,2
2943,0,0,0,0,pre,179,0,NA,31,1,1,0.41899441340782123,0.4658385093167702,2
2082,0,0,0,0,pre,186,0,NA,19,1,1,0.5376344086021505,0.5376344086021505,2
4871,0,0,0,0,pre,195,0,NA,21,1,1,0.46153846153846156,0,2
2189,0,0,0,0,pre,195,0,NA,24,1,1,0.4358974358974359,0.3456221198156682,2
2268,0,0,0,0,pre,200,0,NA,24,1,1,0.5,0.47619047619047616,2
1949,0,0,0,0,pre,223,1,NA,19,1,1,0.4484304932735426,0.423728813559322,2
1476,0,0,0,0,pre,226,0,NA,16,1,1,0.26548672566371684,0.25210084033613445,2
4819,0,0,0,0,pre,230,0,NA,21,1,1,0.41304347826086957,0.41304347826086957,2
442,34,155,1,1,pre,235,0,NA,13,1,1,0.3829787234042553,0.3829787234042553,2
2278,0,0,0,0,pre,244,0,NA,24,1,1,0.16393442622950818,0.1568627450980392,2
1251,9,13,1,1,pre,309,1,NA,15,1,1,0.32362459546925565,0.31645569620253167,2
2017,0,0,0,0,pre,315,0,NA,19,1,1,0.31746031746031744,0.3367003367003367,2
5184,0,0,0,0,pre,322,0,NA,26,1,1,0.031055900621118012,0.0546448087431694,2
2962,0,0,0,0,pre,353,NA,NA,31,1,1,0.43909348441926344,0.3855721393034826,2
3224,5,45,1,1,pre,357,1,NA,28,1,1,0.08403361344537816,0.08403361344537816,2
1996,5,3,1,1,pre,366,1,Armed Groups,19,1,1,0.16393442622950818,0.16042780748663102,2
246,0,0,0,0,pre,560,0,NA,2,1,1,0.11607142857142858,0.1035031847133758,2
3794,0,0,0,0,pre,129,0,NA,27,0,1,0.6201550387596899,0.5970149253731343,1
5191,0,0,0,0,pre,114,1,NA,26,1,0,0.2631578947368421,0.2631578947368421,1
4647,0,0,0,0,pre,149,1,NA,22,1,0,0.06711409395973154,0.059880239520958084,1
770,93,728,1,1,pre,219,1,NA,3,1,0,0.3881278538812785,0.3617021276595745,1
4644,44,1218,1,1,pre,240,1,NA,22,1,0,0.375,0.30927835051546393,1
4956,0,0,0,0,pre,256,0,NA,23,1,0,0.390625,0.43103448275862066,1
3754,6,0,0,1,pre,281,1,NA,27,1,0,0.2313167259786477,0.2222222222222222,1
1960,0,0,0,0,pre,74,0,NA,19,1,1,0.9459459459459459,0.9090909090909091,2
563,0,0,0,0,pre,93,0,NA,13,1,1,0.43010752688172044,0.5555555555555556,2
5156,0,0,0,0,pre,101,0,NA,25,1,1,0.693069306930693,0.693069306930693,2
1810,0,0,0,0,pre,106,0,NA,19,1,1,0.9433962264150944,0.7936507936507936,2
756,0,0,0,0,pre,107,0,NA,13,1,1,0.09345794392523364,0.18867924528301888,2
2626,0,0,0,0,pre,109,1,NA,24,1,1,0.9174311926605505,0.8064516129032258,2
753,0,0,0,0,pre,112,0,NA,13,1,1,0.08928571428571429,0.25,2
399,0,0,0,0,pre,113,0,NA,2,1,1,0.7079646017699115,0.6722689075630253,2
1277,1,0,0,1,pre,116,1,NA,15,1,1,0.603448275862069,0.5072463768115942,2
4895,0,0,0,0,pre,116,0,NA,21,1,1,0.5172413793103449,0.5,2
692,0,0,0,0,pre,144,1,NA,2,1,1,0,0,2
3433,0,0,0,0,pre,146,0,NA,1,1,1,0.3424657534246575,0.3424657534246575,2
3820,0,0,0,0,pre,146,0,NA,27,1,1,0.684931506849315,0.6993006993006993,2
4890,1,0,0,1,pre,147,1,NA,23,1,1,0.54421768707483,0.7547169811320755,2
403,0,0,0,0,pre,149,0,NA,2,1,1,0.33557046979865773,0.3048780487804878,2
3850,6,0,0,1,pre,156,0,Armed Groups,27,1,1,0.09615384615384616,0.1282051282051282,2
1469,0,0,0,0,pre,163,1,NA,16,1,1,0,0.2617801047120419,2
1961,0,0,0,0,pre,164,0,NA,19,1,1,0.4878048780487805,0.45977011494252873,2
2405,0,0,0,0,pre,169,0,NA,24,1,1,0.11834319526627218,0.125,2
1283,0,0,0,0,pre,174,0,NA,18,1,1,0.45977011494252873,0.4444444444444444,2
488,0,0,0,0,pre,185,1,NA,13,1,1,0,0,2
2752,0,0,0,0,pre,194,1,NA,31,1,1,0.5154639175257731,0.4672897196261682,2
2787,0,0,0,0,pre,215,1,NA,31,1,1,0.4186046511627907,0.26717557251908397,2
998,0,0,0,0,pre,225,1,NA,3,1,1,0.4222222222222222,0.4025423728813559,2
4156,0,0,0,0,pre,257,1,NA,25,1,1,0.311284046692607,0.27303754266211605,2
1147,0,0,0,0,pre,265,1,NA,15,1,1,0.33962264150943394,0.396,2
433,0,0,0,0,pre,275,0,NA,2,1,1,0.2545454545454545,0.20114942528735633,2
545,34,155,1,1,pre,277,0,NA,13,1,1,0.3249097472924188,0.06802721088435375,2
4307,42,434,1,1,pre,362,0,NA,1,1,1,0.12430939226519337,0.12430939226519337,2
5095,0,0,0,0,pre,373,1,NA,1,1,1,0.13404825737265416,0.13404825737265416,2
817,93,728,1,1,pre,407,1,NA,3,1,1,0.22113022113022113,0.20930232558139536,2
4869,0,0,0,0,pre,417,0,NA,21,1,1,0.19184652278177458,0.19184652278177458,2
2235,0,0,0,0,pre,440,0,NA,24,1,1,0.17045454545454544,0.1865671641791045,2
650,0,0,0,0,pre,650,0,NA,2,1,1,0.13076923076923078,0.137221269296741,2
3057,0,0,0,0,pre,663,0,NA,16,1,1,0.02262443438914027,0.024509803921568627,2
4851,0,0,0,0,pre,929,1,NA,21,1,1,0.0968783638320775,0.0968783638320775,2
3992,0,0,0,0,pre,58,1,NA,28,0,1,0.7758620689655172,1,1
1355,0,0,0,0,pre,163,1,NA,18,0,1,0.6134969325153374,0.6211180124223602,1
1320,0,0,0,0,pre,181,1,NA,14,0,1,0.5469613259668509,0.6971830985915493,1
902,0,0,0,0,pre,100,1,Armed Groups,3,1,0,1,0.8403361344537815,1
1668,1,0,0,1,pre,179,0,NA,16,1,0,0.22346368715083798,0.12578616352201258,1
3229,5,45,1,1,pre,185,0,NA,28,1,0,0.16216216216216217,0.16216216216216217,1
3110,0,0,0,0,pre,190,0,NA,28,1,0,0.15789473684210525,0.14634146341463414,1
4161,0,0,0,0,pre,238,1,NA,25,1,0,0.33613445378151263,0.32786885245901637,1
1306,0,0,0,0,pre,273,0,NA,18,1,0,0.3663003663003663,0.3460207612456747,1
3056,0,0,0,0,pre,283,0,NA,16,1,0,0.053003533568904596,0.09202453987730061,1
227,1,0,0,1,pre,383,0,NA,2,1,0,0.18276762402088773,0.13916500994035785,1
1276,2,0,0,1,pre,410,1,NA,18,1,0,0.12195121951219512,0.10940919037199125,1
256,1,0,0,1,pre,429,0,NA,2,1,0,0.22144522144522144,0.2261904761904762,1
415,12,54,1,1,pre,650,0,NA,2,1,0,0.12307692307692308,0.1011378002528445,1
3301,2,0,0,1,pre,178,1,NA,30,1,1,0.5056179775280899,0.9090909090909091,2
1921,0,0,0,0,pre,72,0,Armed Groups,19,1,1,0.3472222222222222,0.29411764705882354,2
4471,0,0,0,0,pre,75,0,NA,29,1,1,0.4,0.410958904109589,2
4293,0,0,0,0,pre,85,1,NA,2,1,1,0,0,2
1991,0,0,0,0,pre,100,0,NA,19,1,1,1,0.7936507936507936,2
485,0,0,0,0,pre,112,0,NA,13,1,1,0.8482142857142857,0.8407079646017699,2
1311,1,0,0,1,pre,119,1,NA,15,1,1,0.8403361344537815,0.9615384615384616,2
4543,0,0,0,0,pre,131,0,NA,29,1,1,0.15267175572519084,0.15748031496062992,2
4638,0,0,0,0,pre,137,1,Armed Groups,22,1,1,0.0364963503649635,0.034722222222222224,2
1177,0,0,0,0,pre,148,1,NA,15,1,1,0.6756756756756757,0.7246376811594203,2
4797,0,0,0,0,pre,154,0,NA,21,1,1,0.3246753246753247,0.3225806451612903,2
364,0,0,0,0,pre,168,0,NA,2,1,1,0.5357142857142857,0.54216867469879515,2
3143,0,0,0,0,pre,169,0,NA,28,1,1,0.23668639053254437,0.23668639053254437,2
2122,0,0,0,0,pre,203,1,NA,19,1,1,0.49261083743842365,0.4608294930875576,2
4677,0,0,0,0,pre,215,1,Armed Groups,22,1,1,0.13953488372093023,0.136986301369863,2
915,0,0,0,0,pre,230,1,NA,3,1,1,0.41304347826086957,0.39915966386554624,2
848,0,0,0,0,pre,384,0,Armed Groups,3,1,1,0.18229166666666666,0,2
5041,0,0,0,0,pre,402,0,NA,13,1,1,0.19900497512437812,0.18433179723502305,2
2092,3,3,1,1,pre,414,1,NA,19,1,1,0.22946859903381642,0.23170731707317074,2
3766,6,0,0,1,pre,467,1,NA,27,1,1,0.16059957173447537,0.16556291390728478,2
4412,0,0,0,0,pre,510,0,NA,1,1,1,0.0392156862745098,0.052770448548812667,2
313,0,0,0,0,pre,522,1,NA,2,1,1,0.11494252873563218,0.1,2
1413,0,0,0,0,pre,125,0,NA,17,0,1,0.6,0.5952380952380952,1
3026,37,236,1,1,pre,148,1,NA,3,0,1,0.6756756756756757,0.6451612903225806,1
4567,0,0,0,0,pre,100,0,NA,29,1,0,0.9,0,1
4562,0,0,0,0,pre,137,0,NA,29,1,0,0.656934306569343,0.6428571428571429,1
4837,0,0,0,0,pre,147,0,NA,23,1,0,0.6802721088435374,0.6896551724137931,1
549,0,0,0,0,pre,151,0,NA,13,1,0,0.13245033112582782,0.17094017094017094,1
4827,0,0,0,0,pre,176,0,NA,23,1,0,0.5681818181818182,0.5882352941176471,1
4795,0,0,0,0,pre,250,0,NA,21,1,0,0.4,0.035984166966534725,1
3828,0,0,0,0,pre,304,0,NA,27,1,0,0.06578947368421052,0.04065040650406504,1
947,0,0,0,0,pre,435,1,Armed Groups,3,1,0,0.04597701149425287,0.09375,1
295,0,0,0,0,pre,55,0,NA,2,1,1,0.03636363636363636,0.019801980198019802,2
2369,0,0,0,0,pre,61,0,NA,24,1,1,0.4918032786885246,0.5263157894736842,2
4232,0,0,0,0,pre,107,1,NA,25,1,1,0.18691588785046728,0.18691588785046728,2
2432,1,0,0,1,pre,109,0,NA,24,1,1,0.5504587155963303,0.5357142857142857,2
1338,0,0,0,0,pre,114,0,NA,14,1,1,0.8596491228070176,0.8305084745762712,2
1153,0,0,0,0,pre,119,0,NA,15,1,1,0.8403361344537815,0.8403361344537815,2
4693,0,0,0,0,pre,143,1,NA,22,1,1,0.6993006993006993,0.746268656716418,2
4177,0,0,0,0,pre,143,0,NA,25,1,1,0.5594405594405595,0.5594405594405595,2
1910,0,0,0,0,pre,145,0,NA,19,1,1,0.6896551724137931,0.6666666666666666,2
4411,0,0,0,0,pre,149,0,NA,1,1,1,0.2684563758389262,0.2413793103448276,2
1863,0,0,0,0,pre,150,0,NA,16,1,1,0.5333333333333333,0.5095541401273885,2
2966,0,0,0,0,pre,158,1,NA,31,1,1,0.4430379746835443,0.5223880597014925,2
1099,37,236,1,1,pre,159,0,NA,3,1,1,0.5786163522012578,0.42592592592592593,2
3927,11,0,0,1,pre,168,0,NA,6,1,1,0.35714285714285715,0.32608695652173914,2
476,0,0,0,0,pre,168,0,NA,13,1,1,0.47619047619047616,0.40609137055837563,2
2774,0,0,0,0,pre,169,1,NA,31,1,1,0.5621301775147929,0.47738693467336685,2
3281,2,0,0,1,pre,173,0,NA,31,1,1,0.057803468208092484,0.05,2
5146,0,0,0,0,pre,176,0,NA,26,1,1,0.5113636363636364,0.5056179775280899,2
820,0,0,0,0,pre,178,1,NA,3,1,1,0.5337078651685393,0.45023696682464454,2
1343,0,0,0,0,pre,178,1,NA,14,1,1,0.5617977528089888,0.591715976331361,2
3120,0,0,0,0,pre,180,0,NA,28,1,1,0.5555555555555556,0.9090909090909091,2
2510,2,0,0,1,pre,184,0,NA,24,1,1,0.32608695652173914,0.2912621359223301,2
906,0,0,0,0,pre,190,1,Armed Groups,3,1,1,0.5,0.46798029556650245,2
2736,0,0,0,0,pre,192,0,NA,31,1,1,0.46875,0.39823008849557523,2
2930,0,0,0,0,pre,193,0,NA,31,1,1,0.41450777202072536,0.3508771929824561,2
4273,0,0,0,0,pre,195,0,NA,25,1,1,0.3076923076923077,0.3076923076923077,2
4737,2,0,0,1,pre,218,1,NA,22,1,1,0.45871559633027525,0.4672897196261682,2
2974,1,0,0,1,pre,226,0,NA,24,1,1,0.22123893805309736,0.22522522522522523,2
1056,0,0,0,0,pre,230,0,NA,3,1,1,0.34782608695652173,0.39603960396039606,2
1981,0,0,0,0,pre,242,1,NA,19,1,1,0.4132231404958678,0.41841004184100417,2
408,0,0,0,0,pre,255,0,NA,2,1,1,0.2549019607843137,0.2181208053691275,2
3570,0,0,0,0,pre,273,0,NA,1,1,1,0.18315018315018314,0.18315018315018314,2
2120,0,0,0,0,pre,278,1,Armed Groups,19,1,1,0.34172661870503596,0.34172661870503596,2
2908,1,0,0,1,pre,295,0,NA,31,1,1,0,0.3888888888888889,2
1347,0,0,0,0,pre,296,1,NA,14,1,1,0.33783783783783783,0.24213075060532688,2
1357,0,0,0,0,pre,313,1,NA,17,1,1,0.3194888178913738,0.3424657534246575,2
2900,0,0,0,0,pre,404,0,NA,2,1,1,0.1485148514851485,0.1686746987951807,2
1420,0,0,0,0,pre,405,0,NA,17,1,1,0.24691358024691357,0.22727272727272727,2
3484,0,0,0,0,pre,451,0,NA,1,1,1,0.08869179600886919,0.08791208791208792,2
684,0,0,0,0,pre,739,0,NA,2,1,1,0.02706359945872801,0.028129395218002812,2
4720,8,10,1,1,pre,933,0,NA,21,1,1,0.021436227224008574,0.01863932898415657,2
1349,0,0,0,0,pre,117,0,NA,14,0,1,0.5299145299145299,0.5158730158730159,1
4200,0,0,0,0,pre,189,1,NA,25,0,1,0.5026455026455027,0.475,1
531,160,2535,1,1,pre,220,0,NA,2,0,1,0.3409090909090909,0.47770700636942676,1
3779,11,0,0,1,pre,615,1,NA,6,0,1,0.13008130081300814,0.12903225806451613,1
4417,0,0,0,0,pre,34,0,NA,1,1,0,0,0,1
4464,5,13,1,1,pre,144,0,NA,29,1,0,0.625,0.54216867469879515,1
757,0,0,0,0,pre,176,0,NA,13,1,0,0.056818181818181816,0.12987012987012986,1
876,0,0,0,0,pre,177,0,NA,3,1,0,0,0,1
2119,1,0,0,1,pre,180,0,NA,19,1,0,0.5277777777777778,0.47029702970297027,1
3818,9,0,0,1,pre,187,0,NA,27,1,0,0.5080213903743316,0.8260869565217391,1
4449,0,0,0,0,pre,247,0,NA,29,1,0,0.4048582995951417,0.4219409282700422,1
4482,5,13,1,1,pre,298,0,NA,29,1,0,0.28523489932885904,0.23809523809523808,1
3509,0,0,0,0,pre,352,0,NA,1,1,0,0,0,1
3490,0,0,0,0,pre,460,0,NA,1,1,0,0.08695652173913043,0.08547008547008547,1
3781,11,0,0,1,pre,670,1,NA,6,1,0,0.14328358208955225,0.14545454545454545,1
3298,1,0,0,1,pre,305,1,Armed Groups,30,1,1,0.29508196721311475,0.29508196721311475,2
1209,1,0,0,1,pre,91,1,NA,15,1,1,0.5274725274725275,0.5903614457831325,2
2203,0,0,0,0,pre,102,0,NA,24,1,1,0.9803921568627451,0.9615384615384616,2
1830,0,0,0,0,pre,103,0,NA,19,1,1,0.8737864077669902,0.8737864077669902,2
1307,0,0,0,0,pre,108,0,NA,18,1,1,0.5555555555555556,0.47244094488188976,2
3429,0,0,0,0,pre,109,1,NA,1,1,1,0.8256880733944955,0.8411214953271028,2
913,0,0,0,0,pre,114,1,Armed Groups,3,1,1,0.2631578947368421,0.2777777777777778,2
2067,0,0,0,0,pre,126,1,NA,19,1,1,0.7936507936507936,0.7874015748031497,2
1175,0,0,0,0,pre,137,1,NA,15,1,1,0.7299270072992701,0.6493506493506493,2
3571,0,0,0,0,pre,139,0,NA,1,1,1,0.014388489208633094,0.00975609756097561,2
4753,0,0,0,0,pre,144,1,NA,22,1,1,0.20833333333333334,0.15625,2
1344,0,0,0,0,pre,145,0,NA,14,1,1,0.27586206896551724,0.3305785123966942,2
